vendor-code,vendor-name,material-group,material-subgroup,is-service,total-po-value-sar,total-po-count
400844,AMAN AL-ALAMIYYAH AL-MUTTAHIDAH FORENGINEERING CONSULTANCY,,,,340000,2
400846,THE NATIONAL LINE COMPANY LTD.,,,,14250,1
400845,AL WEFAQ TRANSPORTATION SOLUTIONS C,,,,2021760,4
400848,KUEHNE NAGEL CO. LTD,,,,0,0
400847,ROYA ALAMAN FOR SAFETY ENGINEERING,,,,0,0
400849,ALNIDAA ALAMTHAL FOR SAFETY SYSTEM,,,,5530,1
400850,DUPLICATE (NOT TO USE)Name:ROYA AL-AMAN SAFETY ENGINEERIN,,,,0,0
400851,CONTROL INSTRUMENT ARCHITECTURE FORGENERAL CONTRACTING ESTABLISHMENT,,,,198750,2
400852,ALNADA ALAMTHAL FOR SAFETY Est,,,,0,0
400853,NATAAJ AL HANDASAH FORCONTRACTING EST.,,,,17734,2
400854,NAJEM AIR CONDITIONING CONTRACTINGESTABLISHMENT,,,,260000,1
400855,NASSER JABER AL FATAIH CONTRACTINGCOMPANY,,,,26000,1
400856,GOLDEN CLEANING GENERALCONTRACTING EST.,,,,0,0
400857,AL JAZEERA AL SHARQIA INDUSTRIAL& COMMERCIAL SERVICE EST.,,,,15700,1
400859,AL SAADOUN TRANSPORT COMPANY,,,,0,0
400858,CENTRE SYSTEMS ESTABLISHMENT,,,,39802.65,2
400860,HIGH HORIZON LIMITED COMPANY,,,,0,0
400861,AL AKHWAIN SECURITY GUARDS EST.,,,,0,0
400862,ESTABLISHMENT JOODY FANIYEFOR CONTRACTING,,,,55380,2
400863,ABDULRAHMAN MOHAMMED ALMADANICONTRACTING COMPANY,,,,177240,3
400864,MUHAMMAD BIN ALI ALAAMRYCOMPANY,,,,64480,2
400865,NASAMAT HOUR EST.FOR GENERAL ARCHITECTURAL CONTRACTI,,,,0,0
400866,NAHDHAT AL-DIYAR TRANSPORTATIONCOMPANY,,,,14000,1
400867,KAYAN ENVIRONMENTAL SERVICESCOMPANY,,,,0,0
400868,CROWE SOLUTIONS FOR PROFESSIONALCONSULTING CO.,,,,0,0
400869,ARABIAN FIRST UNITEDCOMPANY LIMITED,,,,0,0
400870,DEGAH EHTRAFIAH ADVERTISING &MARKETING ESTABLISHMENT,,,,4347.85,1
400873,POLATI,,,,0,0
400871,SALMAN ABDULLAH AL-UMAIRI CONT. EST,,,,880000,1
400872,FIRE FREEZE EST.,,,,1989000,1
400874,CLEAR VISION COMPANY FOROPERATION AND MAINTENANCE,,,,378737.13,3
400875,BLUEPRINT TECHNOLOGIESPRIVATE LIMITED,,,,5062500,1
400876,ICD GENERAL CONTRACTING CO.,,,,100800,1
400877,DIYAR ALSAFWAH ENGINEERING,,,,0,0
400878,HAIF TRADING AND CONTRACTINGCOMPANY,,,,89670,1
400881,ENVIRONMENTAL TESTING & LABORATORIE,,,,3200,1
400880,INDUSTRIAL SOLUTIONSCONTRACTING COMPANY LTD.,,,,60000,1
400883,Alrsh Almmyz Almhdwdt Company(Rush Pest Control),,,,0,0
400882,MESAN FOUNDATION TRANSPORT WATER,,,,5460,1
400884,HESHAM HELAL EL SEWEDY ANDPARTNERS FOR CONSTRUCTION CO. LTD.,,,,16000,1
400885,SPRINKLES FOR OPERATION ANDMAINTENANCE EST.,,,,0,0
400886,KLASS N TRENDS COMPANY,,,,63000,1
400887,FOUR WINDS OPERATION ANDMAINTENANCE EST.,,,,5074.78,1
400888,BOLT LIMITED COMPANY,,,,23000,2
400889,JACKSON HEWITT PTY LTD,,,,0,0
400890,AL SAHAB NATIONAL CO.,,,,4600,1
400895,MODEL FOUNDATION FORENVIRONMENTAL SERVICES,,,,20500,1
400900,SHIFA AL-JUBAIL MEDICALCENTER COMPANY,,,,5775,1
